"","lat","lon"
"1",44.9830284118652,-93.2777786254883
"2",44.9829902648926,-93.2774658203125
"3",44.9828491210938,-93.2772903442383
"4",44.9829177856445,-93.2771987915039
"5",44.9820098876953,-93.2759475708008
"6",44.9816474914551,-93.2754287719727
"7",44.9812393188477,-93.2748565673828
"8",44.9796485900879,-93.2725143432617
"9",44.9785079956055,-93.2698974609375
"10",44.9776496887207,-93.2678756713867
"11",44.9769172668457,-93.2661209106445
"12",44.9764976501465,-93.2651596069336
"13",44.9753684997559,-93.2624282836914
"14",44.9747772216797,-93.2610702514648
"15",44.9747695922852,-93.2609786987305
"16",44.9747695922852,-93.260856628418
"17",44.9749603271484,-93.2599105834961
"18",44.9750099182129,-93.2596969604492
"19",44.9753074645996,-93.2584991455078
"20",44.9753379821777,-93.2581558227539
"21",44.9753074645996,-93.2578659057617
"22",44.9752388000488,-93.2575988769531
"23",44.9746589660645,-93.2562103271484
"24",44.9743003845215,-93.2554473876953
"25",44.9740791320801,-93.2550964355469
"26",44.973819732666,-93.2548141479492
"27",44.9735374450684,-93.2546081542969
"28",44.9683990478516,-93.251091003418
"29",44.9682769775391,-93.2509994506836
"30",44.9669876098633,-93.2500762939453
"31",44.9662475585938,-93.2495574951172
"32",44.9658699035645,-93.2492065429688
"33",44.965217590332,-93.2485809326172
"34",44.9648590087891,-93.2483444213867
"35",44.9640197753906,-93.2479400634766
"36",44.9640007019043,-93.2479248046875
"37",44.9633293151855,-93.2475967407227
"38",44.963020324707,-93.2474060058594
"39",44.9625396728516,-93.2470779418945
"40",44.9605407714844,-93.2456893920898
"41",44.9565200805664,-93.2429504394531
"42",44.9557685852051,-93.2425155639648
"43",44.953369140625,-93.2413101196289
"44",44.9530792236328,-93.2412261962891
"45",44.9527206420898,-93.2411956787109
"46",44.9517478942871,-93.2412567138672
"47",44.9514198303223,-93.2411956787109
"48",44.9511871337891,-93.241081237793
"49",44.9496688842773,-93.2397994995117
"50",44.9483604431152,-93.2389373779297
"51",44.9467086791992,-93.2378540039062
"52",44.9458503723145,-93.2372589111328
"53",44.943977355957,-93.2359085083008
"54",44.9416999816895,-93.234260559082
"55",44.9369773864746,-93.2310256958008
"56",44.9346504211426,-93.2294769287109
"57",44.9334983825684,-93.2286987304688
