"","lat","lon"
"1",45.078987121582,-93.2696838378906
"2",45.0789680480957,-93.2696075439453
"3",45.0789680480957,-93.2685699462891
"4",45.0789604187012,-93.264533996582
"5",45.0789489746094,-93.2636108398438
"6",45.0787696838379,-93.2636108398438
"7",45.0787696838379,-93.2637100219727
"8",45.0787696838379,-93.2636108398438
"9",45.0769805908203,-93.2635955810547
"10",45.0734596252441,-93.2635650634766
"11",45.0716781616211,-93.263557434082
"12",45.0703392028809,-93.2635269165039
"13",45.0678787231445,-93.2634811401367
"14",45.0652389526367,-93.2633895874023
"15",45.0644607543945,-93.2633743286133
"16",45.0644607543945,-93.2628860473633
"17",45.0644607543945,-93.2609558105469
"18",45.0644302368164,-93.2562713623047
"19",45.0644302368164,-93.2525939941406
"20",45.0644302368164,-93.2506942749023
"21",45.0644073486328,-93.249626159668
"22",45.0644302368164,-93.2476959228516
"23",45.0635604858398,-93.247688293457
"24",45.0629196166992,-93.2476654052734
"25",45.0616188049316,-93.2476577758789
"26",45.0600700378418,-93.2476577758789
"27",45.059009552002,-93.2476501464844
"28",45.0583305358887,-93.2476654052734
"29",45.0572204589844,-93.2476577758789
"30",45.0553779602051,-93.2476501464844
"31",45.0544281005859,-93.2476577758789
"32",45.0533180236816,-93.2476654052734
"33",45.0518188476562,-93.2476577758789
"34",45.0510482788086,-93.2475738525391
"35",45.0504379272461,-93.2475051879883
"36",45.0498580932617,-93.2474899291992
"37",45.0484771728516,-93.2474899291992
"38",45.048210144043,-93.2474975585938
"39",45.0470886230469,-93.2474746704102
"40",45.0463905334473,-93.2474746704102
"41",45.0452995300293,-93.2474594116211
"42",45.0451393127441,-93.247428894043
"43",45.0446701049805,-93.2474365234375
"44",45.0441398620605,-93.247428894043
"45",45.0436592102051,-93.247428894043
"46",45.0428695678711,-93.2474212646484
"47",45.040958404541,-93.2473983764648
"48",45.0402603149414,-93.2473907470703
"49",45.0400581359863,-93.2474060058594
"50",45.0394172668457,-93.2473983764648
"51",45.0387001037598,-93.2473983764648
"52",45.0383377075195,-93.2473907470703
"53",45.0370292663574,-93.2473754882812
"54",45.0360679626465,-93.2473449707031
"55",45.0351905822754,-93.2473449707031
"56",45.0337181091309,-93.2473907470703
"57",45.0280380249023,-93.247428894043
"58",45.0248489379883,-93.247428894043
"59",45.0190277099609,-93.2474365234375
"60",45.0175971984863,-93.2474365234375
"61",45.0167770385742,-93.247428894043
"62",45.0166893005371,-93.2473449707031
"63",45.0165100097656,-93.2473449707031
"64",45.0162773132324,-93.2473297119141
"65",45.0149688720703,-93.2473373413086
"66",45.0133285522461,-93.2473297119141
"67",45.0121574401855,-93.2473373413086
"68",45.0090599060059,-93.2473678588867
"69",45.0069274902344,-93.2473754882812
"70",45.0060195922852,-93.2473602294922
"71",45.0051803588867,-93.2473678588867
"72",45.0021171569824,-93.2473602294922
"73",45.0012588500977,-93.2473373413086
"74",45.0005798339844,-93.2473373413086
"75",45.0005187988281,-93.2474060058594
"76",44.9996681213379,-93.2473983764648
"77",44.9988975524902,-93.2473907470703
"78",44.9985504150391,-93.2473907470703
"79",44.9980888366699,-93.2473907470703
"80",44.99755859375,-93.2473907470703
"81",44.9970092773438,-93.247428894043
"82",44.9968376159668,-93.2474670410156
"83",44.9962196350098,-93.2476043701172
"84",44.9958877563477,-93.2477569580078
"85",44.9956092834473,-93.2479400634766
"86",44.9948883056641,-93.2485198974609
"87",44.993709564209,-93.2494277954102
"88",44.9925193786621,-93.2503662109375
"89",44.9918594360352,-93.2509002685547
"90",44.9917182922363,-93.2509765625
"91",44.9916076660156,-93.2510147094727
"92",44.9910888671875,-93.2514266967773
"93",44.990177154541,-93.2521438598633
"94",44.989128112793,-93.2529983520508
"95",44.9874992370605,-93.254280090332
"96",44.9858474731445,-93.2555770874023
"97",44.9848403930664,-93.2563705444336
"98",44.9843406677246,-93.2567596435547
"99",44.9841995239258,-93.2568969726562
"100",44.9840774536133,-93.2570495605469
"101",44.9838905334473,-93.2573699951172
"102",44.9837303161621,-93.2577590942383
"103",44.9835777282715,-93.2581558227539
"104",44.9828987121582,-93.2603454589844
"105",44.9826583862305,-93.261116027832
"106",44.9824104309082,-93.2616653442383
"107",44.982307434082,-93.2618560791016
"108",44.9821090698242,-93.2622604370117
"109",44.9819679260254,-93.2624359130859
"110",44.9814872741699,-93.2628402709961
"111",44.9809875488281,-93.2632446289062
"112",44.9804801940918,-93.2636795043945
"113",44.9801788330078,-93.2639389038086
"114",44.9800987243652,-93.2640838623047
"115",44.9804878234863,-93.2650375366211
"116",44.9805183410645,-93.2650146484375
"117",44.9806594848633,-93.2653503417969
"118",44.9818496704102,-93.2680740356445
"119",44.980770111084,-93.2689971923828
"120",44.9797973632812,-93.2698211669922
"121",44.9789886474609,-93.2704467773438
"122",44.9790191650391,-93.2705154418945
"123",44.9790000915527,-93.2704772949219
"124",44.978889465332,-93.2705764770508
"125",44.9787788391113,-93.2706756591797
"126",44.9787406921387,-93.2705459594727
"127",44.978816986084,-93.2704849243164
"128",44.978759765625,-93.270378112793
"129",44.9785804748535,-93.2699279785156
"130",44.9785385131836,-93.2699661254883
"131",44.9788093566895,-93.2705764770508
"132",44.9796485900879,-93.2725143432617
"133",44.9801177978516,-93.2732086181641
"134",44.9816474914551,-93.2754287719727
"135",44.9820098876953,-93.2759475708008
"136",44.9830703735352,-93.2774047851562
"137",44.983097076416,-93.2773590087891
"138",44.9831275939941,-93.2773208618164
"139",44.9830284118652,-93.2777786254883
