"","lat","lon"
"1",45.0595092773438,-93.3184204101562
"2",45.0597496032715,-93.3184204101562
"3",45.0597496032715,-93.3182678222656
"4",45.0598487854004,-93.3182601928711
"5",45.059928894043,-93.3182373046875
"6",45.06005859375,-93.3181686401367
"7",45.0601997375488,-93.3181076049805
"8",45.0604476928711,-93.3189392089844
"9",45.0605506896973,-93.3192596435547
"10",45.0606269836426,-93.3195190429688
"11",45.0605278015137,-93.319580078125
"12",45.059757232666,-93.320068359375
"13",45.0592079162598,-93.3204040527344
"14",45.0584373474121,-93.320915222168
"15",45.0570602416992,-93.3218307495117
"16",45.0567092895508,-93.3220062255859
"17",45.0564804077148,-93.3220672607422
"18",45.0561981201172,-93.3220672607422
"19",45.0553207397461,-93.3218307495117
"20",45.0545387268066,-93.3216171264648
"21",45.0544204711914,-93.3215942382812
"22",45.0543479919434,-93.3225173950195
"23",45.0542678833008,-93.3233642578125
"24",45.0542488098145,-93.3235473632812
"25",45.0541572570801,-93.3235168457031
"26",45.0535888671875,-93.3233261108398
"27",45.052677154541,-93.3229751586914
"28",45.0516395568848,-93.3225479125977
"29",45.0503807067871,-93.3220291137695
"30",45.0498199462891,-93.3217849731445
"31",45.0492897033691,-93.3215942382812
"32",45.0482597351074,-93.3212585449219
"33",45.0479774475098,-93.3211364746094
"34",45.0478973388672,-93.3210372924805
"35",45.0476379394531,-93.320930480957
"36",45.0466575622559,-93.3205184936523
"37",45.0457992553711,-93.3201599121094
"38",45.0436096191406,-93.3192138671875
"39",45.0434989929199,-93.3191680908203
"40",45.0432205200195,-93.318977355957
"41",45.0429306030273,-93.3187561035156
"42",45.0420074462891,-93.3179244995117
"43",45.0411796569824,-93.3171539306641
"44",45.0405082702637,-93.3164672851562
"45",45.0400886535645,-93.3159790039062
"46",45.0397796630859,-93.315559387207
"47",45.0392990112305,-93.3148880004883
"48",45.0384292602539,-93.313591003418
"49",45.0375595092773,-93.3123092651367
"50",45.0369491577148,-93.3114166259766
"51",45.0362701416016,-93.3103942871094
"52",45.0358276367188,-93.3097076416016
"53",45.0355377197266,-93.3092498779297
"54",45.0354804992676,-93.3091278076172
"55",45.0354499816895,-93.3088760375977
"56",45.0354385375977,-93.3060150146484
"57",45.0354499816895,-93.3017044067383
"58",45.0354499816895,-93.2983474731445
"59",45.0354499816895,-93.295768737793
"60",45.0338897705078,-93.2957611083984
"61",45.0334091186523,-93.2957763671875
"62",45.0327987670898,-93.295783996582
"63",45.0316200256348,-93.2957763671875
"64",45.0295600891113,-93.2957763671875
"65",45.0277099609375,-93.2957305908203
"66",45.0272903442383,-93.2956771850586
"67",45.0254402160645,-93.295654296875
"68",45.020450592041,-93.2956161499023
"69",45.0185585021973,-93.2955856323242
"70",45.0167388916016,-93.2956008911133
"71",45.0149574279785,-93.2955856323242
"72",45.0131378173828,-93.2956008911133
"73",45.0099105834961,-93.2956008911133
"74",45.0091781616211,-93.2955856323242
"75",45.0078392028809,-93.2955780029297
"76",45.007209777832,-93.2955856323242
"77",45.0060501098633,-93.2956008911133
"78",45.0057373046875,-93.2956314086914
"79",45.0048980712891,-93.2956466674805
"80",45.0037994384766,-93.2956466674805
"81",45.0016098022461,-93.2956466674805
"82",45.0002479553223,-93.295654296875
"83",44.9952392578125,-93.2956466674805
"84",44.9919776916504,-93.2956466674805
"85",44.9919700622559,-93.2948150634766
"86",44.9919700622559,-93.2942047119141
"87",44.9916305541992,-93.2942047119141
"88",44.9915084838867,-93.2941970825195
"89",44.9913597106934,-93.2941665649414
"90",44.9911575317383,-93.2941207885742
"91",44.9908599853516,-93.2941589355469
"92",44.9908103942871,-93.294189453125
"93",44.9907989501953,-93.2940444946289
"94",44.9907875061035,-93.293586730957
"95",44.9907684326172,-93.2933349609375
"96",44.9906692504883,-93.2927780151367
"97",44.9905776977539,-93.2924957275391
"98",44.9905204772949,-93.2923583984375
"99",44.9903182983398,-93.2920379638672
"100",44.9899291992188,-93.2915191650391
"101",44.9892997741699,-93.2906875610352
"102",44.9885406494141,-93.2898254394531
"103",44.9880294799805,-93.2892913818359
"104",44.9876289367676,-93.288818359375
"105",44.9874000549316,-93.2885208129883
"106",44.987377166748,-93.2884750366211
"107",44.9868507385254,-93.2877044677734
"108",44.9858283996582,-93.2859344482422
"109",44.9856605529785,-93.2856674194336
"110",44.9850273132324,-93.2847671508789
"111",44.9844093322754,-93.2838973999023
"112",44.9841995239258,-93.2836151123047
"113",44.9837074279785,-93.2828903198242
"114",44.983268737793,-93.2822341918945
"115",44.9828605651855,-93.2816543579102
"116",44.9821395874023,-93.280647277832
"117",44.9819374084473,-93.2804107666016
"118",44.9817390441895,-93.2802276611328
"119",44.9815673828125,-93.2800979614258
"120",44.9814682006836,-93.2800445556641
"121",44.9811592102051,-93.2799606323242
"122",44.980770111084,-93.2798614501953
"123",44.9803695678711,-93.2797088623047
"124",44.9802589416504,-93.2796401977539
"125",44.9799385070801,-93.279411315918
"126",44.9797096252441,-93.2792358398438
"127",44.9793586730957,-93.2789688110352
"128",44.9792175292969,-93.2788848876953
"129",44.9790878295898,-93.2788467407227
"130",44.9789085388184,-93.2788162231445
"131",44.9789390563965,-93.2786254882812
"132",44.9789772033691,-93.2784194946289
"133",44.9790382385254,-93.2781753540039
"134",44.9792175292969,-93.2776412963867
"135",44.9793701171875,-93.2773666381836
"136",44.9794082641602,-93.2773208618164
"137",44.9798774719238,-93.2767868041992
"138",44.9803886413574,-93.2759780883789
"139",44.9798774719238,-93.2752075195312
"140",44.9789695739746,-93.2739639282227
"141",44.978816986084,-93.2737197875977
"142",44.9779205322266,-93.2715759277344
"143",44.977668762207,-93.2710189819336
"144",44.9773101806641,-93.2700881958008
"145",44.9763298034668,-93.2678298950195
"146",44.9755401611328,-93.2659759521484
"147",44.974967956543,-93.2646408081055
"148",44.973819732666,-93.2618865966797
"149",44.9732398986816,-93.2605514526367
"150",44.9722671508789,-93.261360168457
"151",44.9709396362305,-93.2624893188477
"152",44.9706077575684,-93.2627563476562
"153",44.9704284667969,-93.262825012207
"154",44.9702491760254,-93.2628479003906
"155",44.9701194763184,-93.262809753418
"156",44.9698791503906,-93.2626876831055
"157",44.9696273803711,-93.262580871582
"158",44.9689674377441,-93.2625503540039
"159",44.9685287475586,-93.2625503540039
"160",44.9671592712402,-93.2625579833984
"161",44.9658203125,-93.2625579833984
"162",44.9656181335449,-93.2625579833984
"163",44.9627990722656,-93.2625579833984
"164",44.9574203491211,-93.2625885009766
"165",44.9573173522949,-93.262580871582
"166",44.956470489502,-93.2625885009766
"167",44.9555282592773,-93.2625885009766
"168",44.9519577026367,-93.2626495361328
"169",44.9500999450684,-93.2626647949219
"170",44.9492797851562,-93.2626800537109
"171",44.9492797851562,-93.2614059448242
"172",44.9487495422363,-93.2614212036133
"173",44.9483604431152,-93.2614212036133
"174",44.9483604431152,-93.2620239257812
"175",44.9483604431152,-93.2626876831055
"176",44.9480781555176,-93.2626876831055
"177",44.9479103088379,-93.2626876831055
"178",44.9467582702637,-93.2626647949219
"179",44.9447288513184,-93.2626495361328
"180",44.9413681030273,-93.2625885009766
"181",44.9347190856934,-93.2624969482422
"182",44.928840637207,-93.2624969482422
"183",44.9262199401855,-93.2625198364258
"184",44.9251403808594,-93.2625350952148
"185",44.9234199523926,-93.2625274658203
"186",44.9221572875977,-93.2625579833984
"187",44.9197998046875,-93.2625885009766
"188",44.9160995483398,-93.2626190185547
"189",44.9134101867676,-93.2626495361328
"190",44.9109497070312,-93.2626495361328
"191",44.9053192138672,-93.2626266479492
"192",44.9013290405273,-93.2627182006836
"193",44.9000701904297,-93.2627182006836
"194",44.8994102478027,-93.2627410888672
"195",44.8980903625488,-93.2627639770508
"196",44.8960990905762,-93.262809753418
"197",44.8943977355957,-93.2628479003906
"198",44.8943176269531,-93.2628479003906
"199",44.8943176269531,-93.2640838623047
"200",44.8943099975586,-93.2653045654297
"201",44.8943099975586,-93.2677841186523
"202",44.8925094604492,-93.2678070068359
"203",44.890739440918,-93.2678375244141
