"","lat","lon"
"1",44.9501495361328,-93.298210144043
"2",44.9501495361328,-93.2982788085938
"3",44.9502372741699,-93.2982788085938
"4",44.950267791748,-93.2982788085938
"5",44.9505195617676,-93.2982788085938
"6",44.9521179199219,-93.2982559204102
"7",44.9522705078125,-93.298225402832
"8",44.9524574279785,-93.2981567382812
"9",44.954647064209,-93.2971572875977
"10",44.9555587768555,-93.2967987060547
"11",44.955940246582,-93.296516418457
"12",44.9564590454102,-93.2961196899414
"13",44.9578895568848,-93.2950210571289
"14",44.958740234375,-93.2943801879883
"15",44.960807800293,-93.2928085327148
"16",44.9619674682617,-93.2919540405273
"17",44.9626274108887,-93.2914352416992
"18",44.9627075195312,-93.2913208007812
"19",44.9629707336426,-93.2910995483398
"20",44.9634780883789,-93.2906799316406
"21",44.9635887145996,-93.2905578613281
"22",44.9637680053711,-93.2903213500977
"23",44.9638481140137,-93.2902297973633
"24",44.9646186828613,-93.2892074584961
"25",44.9649696350098,-93.2887878417969
"26",44.9651794433594,-93.2885894775391
"27",44.9655075073242,-93.2883453369141
"28",44.9657402038574,-93.2881698608398
"29",44.9658279418945,-93.2881011962891
"30",44.9659004211426,-93.2881011962891
"31",44.9661598205566,-93.2881164550781
"32",44.9665298461914,-93.2881164550781
"33",44.9668769836426,-93.2880859375
"34",44.9671096801758,-93.2880401611328
"35",44.9678688049316,-93.2879104614258
"36",44.9684371948242,-93.2877578735352
"37",44.9689102172852,-93.2875747680664
"38",44.9692802429199,-93.2874374389648
"39",44.9699592590332,-93.2871704101562
"40",44.9702682495117,-93.2870178222656
"41",44.9703903198242,-93.286979675293
"42",44.9706573486328,-93.2869262695312
"43",44.9713401794434,-93.2868957519531
"44",44.971549987793,-93.2868881225586
"45",44.9716377258301,-93.2868194580078
"46",44.9718475341797,-93.2866973876953
"47",44.9721488952637,-93.2863845825195
"48",44.9723587036133,-93.2861709594727
"49",44.9725875854492,-93.2856674194336
"50",44.972728729248,-93.2853393554688
"51",44.9731979370117,-93.2841873168945
"52",44.9734001159668,-93.2837066650391
"53",44.9737396240234,-93.2829055786133
"54",44.9744606018066,-93.2811584472656
"55",44.9746704101562,-93.2806243896484
"56",44.9747695922852,-93.2803649902344
"57",44.9743003845215,-93.2799758911133
"58",44.9734382629395,-93.2792739868164
"59",44.9730796813965,-93.2789764404297
"60",44.972957611084,-93.2788696289062
"61",44.9729194641113,-93.2788162231445
"62",44.9728775024414,-93.278694152832
"63",44.9727973937988,-93.2782897949219
"64",44.9726486206055,-93.2777938842773
"65",44.972038269043,-93.2763671875
"66",44.9729194641113,-93.2756195068359
"67",44.9739875793457,-93.2746963500977
"68",44.9749870300293,-93.2738265991211
"69",44.9766273498535,-93.2724380493164
"70",44.9778480529785,-93.2714385986328
"71",44.978687286377,-93.2706909179688
"72",44.9786682128906,-93.2706298828125
"73",44.9787483215332,-93.2705688476562
"74",44.9787406921387,-93.2705459594727
"75",44.978816986084,-93.2704849243164
"76",44.9788093566895,-93.2704696655273
"77",44.9785804748535,-93.2699279785156
"78",44.9785385131836,-93.2699661254883
"79",44.9785079956055,-93.2698974609375
"80",44.9776496887207,-93.2678756713867
"81",44.9769172668457,-93.2661209106445
"82",44.9764976501465,-93.2651596069336
"83",44.9753684997559,-93.2624282836914
"84",44.9747772216797,-93.2610702514648
"85",44.9747695922852,-93.2609786987305
"86",44.9747695922852,-93.260856628418
"87",44.9749603271484,-93.2599105834961
"88",44.9750099182129,-93.2596969604492
"89",44.9753074645996,-93.2584991455078
"90",44.9753379821777,-93.2581558227539
"91",44.9753074645996,-93.2578659057617
"92",44.9752388000488,-93.2575988769531
"93",44.9746589660645,-93.2562103271484
"94",44.9743003845215,-93.2554473876953
