"","lat","lon"
"1",44.9474601745605,-93.0850982666016
"2",44.9477195739746,-93.0845565795898
"3",44.9477691650391,-93.0844039916992
"4",44.9477577209473,-93.0843048095703
"5",44.9476699829102,-93.0841598510742
"6",44.9479103088379,-93.0836486816406
"7",44.9480476379395,-93.0833282470703
"8",44.9480895996094,-93.0832748413086
"9",44.948127746582,-93.0832672119141
"10",44.9481887817383,-93.0832748413086
"11",44.9488792419434,-93.0838851928711
"12",44.9494171142578,-93.0843887329102
"13",44.9484901428223,-93.0863342285156
"14",44.9482307434082,-93.0868148803711
"15",44.9481582641602,-93.0868911743164
"16",44.9472579956055,-93.0887603759766
"17",44.9466094970703,-93.0900344848633
"18",44.9460105895996,-93.0912780761719
"19",44.945987701416,-93.0917205810547
"20",44.9461975097656,-93.0930786132812
"21",44.9462890625,-93.0932312011719
"22",44.9470977783203,-93.0939788818359
"23",44.9489974975586,-93.0958557128906
"24",44.9501800537109,-93.0970458984375
"25",44.9503402709961,-93.0971145629883
"26",44.9505081176758,-93.0972747802734
"27",44.9518089294434,-93.0986557006836
"28",44.9520797729492,-93.0980911254883
"29",44.9528884887695,-93.0963668823242
"30",44.9529800415039,-93.0961685180664
"31",44.953670501709,-93.0968704223633
"32",44.9540977478027,-93.0973587036133
"33",44.9550094604492,-93.0984191894531
"34",44.9553985595703,-93.0988006591797
"35",44.9555206298828,-93.098876953125
"36",44.9559478759766,-93.098876953125
"37",44.9559593200684,-93.0999450683594
"38",44.9559288024902,-93.1022186279297
"39",44.9558982849121,-93.1037445068359
"40",44.9558181762695,-93.1037445068359
"41",44.9557800292969,-93.1058883666992
"42",44.9558982849121,-93.10595703125
"43",44.9558792114258,-93.1091766357422
"44",44.9558601379395,-93.1105804443359
"45",44.9558601379395,-93.1161270141602
"46",44.9558372497559,-93.1212463378906
"47",44.9558181762695,-93.1261901855469
"48",44.9558181762695,-93.126594543457
"49",44.9558181762695,-93.1339492797852
"50",44.9558181762695,-93.1415557861328
"51",44.955810546875,-93.146858215332
"52",44.9557991027832,-93.1593780517578
"53",44.9557571411133,-93.1682891845703
"54",44.955738067627,-93.1733703613281
"55",44.9557495117188,-93.1756896972656
"56",44.9557685852051,-93.1761856079102
"57",44.9558792114258,-93.1768798828125
"58",44.9560775756836,-93.1776504516602
"59",44.9563293457031,-93.1782989501953
"60",44.9562301635742,-93.1783676147461
"61",44.9562683105469,-93.1784439086914
"62",44.9567489624023,-93.1795959472656
"63",44.9568176269531,-93.1795501708984
"64",44.9579391479492,-93.1822891235352
"65",44.9595184326172,-93.1863174438477
"66",44.9602088928223,-93.1880111694336
"67",44.9627799987793,-93.1944274902344
"68",44.9634399414062,-93.1960678100586
"69",44.9646301269531,-93.1990814208984
"70",44.9655685424805,-93.2013778686523
"71",44.9660873413086,-93.2026443481445
"72",44.9669990539551,-93.2050399780273
"73",44.9676094055176,-93.2065505981445
"74",44.9679489135742,-93.2073669433594
"75",44.9680099487305,-93.2077178955078
"76",44.9683303833008,-93.2085571289062
"77",44.9694404602051,-93.211311340332
"78",44.9704895019531,-93.2139739990234
"79",44.9710273742676,-93.2153167724609
"80",44.9715385437012,-93.2153167724609
"81",44.9731483459473,-93.2153396606445
"82",44.9741973876953,-93.2180480957031
"83",44.9750289916992,-93.2201156616211
"84",44.9758796691895,-93.222297668457
"85",44.9752807617188,-93.222770690918
"86",44.9742279052734,-93.2236099243164
"87",44.9739570617676,-93.2237777709961
"88",44.9737701416016,-93.2238159179688
"89",44.9736099243164,-93.2238082885742
"90",44.9735984802246,-93.2256546020508
"91",44.9736480712891,-93.2270965576172
"92",44.9736595153809,-93.2286911010742
"93",44.9736595153809,-93.2310485839844
"94",44.9736480712891,-93.2318649291992
"95",44.9736480712891,-93.2338485717773
"96",44.9736671447754,-93.2342376708984
"97",44.9736785888672,-93.2364807128906
"98",44.9736595153809,-93.2367553710938
"99",44.9735298156738,-93.2375793457031
"100",44.9729080200195,-93.2412948608398
"101",44.9724082946777,-93.244140625
"102",44.9722099304199,-93.2454299926758
"103",44.9721794128418,-93.2455673217773
"104",44.9718894958496,-93.247200012207
"105",44.9718170166016,-93.2472076416016
"106",44.9707489013672,-93.2512741088867
"107",44.9707298278809,-93.251708984375
"108",44.970760345459,-93.2519760131836
"109",44.9708099365234,-93.2521896362305
"110",44.970890045166,-93.25244140625
"111",44.9710006713867,-93.2525863647461
"112",44.9712371826172,-93.2529754638672
"113",44.9738006591797,-93.2547378540039
"114",44.974048614502,-93.2549743652344
"115",44.9742469787598,-93.2552795410156
"116",44.9745597839355,-93.2558670043945
"117",44.9752998352051,-93.2576293945312
"118",44.9753684997559,-93.2579040527344
"119",44.9753875732422,-93.2582244873047
"120",44.9753379821777,-93.2585754394531
"121",44.9750480651855,-93.2597045898438
"122",44.9749984741211,-93.2599182128906
"123",44.9747695922852,-93.260856628418
"124",44.9747695922852,-93.2609786987305
"125",44.9747772216797,-93.2610702514648
"126",44.9753684997559,-93.2624282836914
"127",44.9764976501465,-93.2651596069336
"128",44.9769172668457,-93.2661209106445
"129",44.9776496887207,-93.2678756713867
"130",44.9788093566895,-93.2705764770508
"131",44.9796485900879,-93.2725143432617
"132",44.9801177978516,-93.2732086181641
"133",44.9816474914551,-93.2754287719727
"134",44.9820098876953,-93.2759475708008
"135",44.9830703735352,-93.2774047851562
"136",44.983097076416,-93.2773590087891
"137",44.9831275939941,-93.2773208618164
"138",44.9830284118652,-93.2777786254883
